DAY,RECORD_NUMBER,MEAN_TEMP,HIGH_TEMP,HIGH_TEMP_TIME,LOW_TEMP,LOW_TEMP_TIME,MEAN_TEMP_15,HIGH_TEMP_15,HIGH_TEMP_15_TIME,LOW_TEMP_15,LOW_TEMP_15_TIME,HEAT_DEG_DAYS,COOL_DEG_DAYS,RAIN,AVG_WIND_SPEED,HIGH_WIND_SPEED,HIGH_WIND_SPEED_TIME,DOM_DIR,MEAN_HUMID,HIGH_HUMID,HIGH_HUMID_TIME,LOW_HUMID,LOW_HUMID_TIME,MEAN_BAROM,HIGH_BAROM,HIGH_BAROM_TIME,LOW_BAROM,LOW_BAROM_TIME,MEAN_RADIATION,HIGH_RADIATION,HIGH_UV,GDD
04/04/15,94,"12,80","17,4",14:00:00,"8,9",00:00:00,N/A,N/A,N/A,N/A,N/A,"5,50","0,0","0,0","5,00","27,4",16:50:00,199,"72,73",89,02:20:00,41,11:30:00,"1015,5","1017,6",00:10:00,"1013,9",17:45:00,,,,"2,79"
05/04/15,95,"11,50","17,3",17:35:00,"5,3",07:40:00,N/A,N/A,N/A,N/A,N/A,"6,80","0,0","0,0","3,20","22,5",12:55:00,178,"77,06",95,05:45:00,48,11:00:00,"1013,6","1017,8",23:15:00,"1011,9",05:35:00,,,,"1,54"
06/04/15,96,"11,50","14,1",13:00:00,"7,9",00:00:00,N/A,N/A,N/A,N/A,N/A,"6,90","0,0","0,8","3,40","24,1",16:15:00,100,"82,36",95,05:50:00,60,12:45:00,"1021,2","1024,9",00:00:00,"1017,7",00:05:00,,,,"1,48"
07/04/15,97,"9,60","14,2",15:15:00,"4,9",07:35:00,N/A,N/A,N/A,N/A,N/A,"8,70","0,0","0,0","4,20","30,6",15:35:00,58,"78,48",95,04:45:00,48,15:50:00,"1028,1","1032,5",23:55:00,"1024,8",04:20:00,,,,"0,00"
08/04/15,98,"8,70","14,1",12:35:00,"3,1",07:20:00,N/A,N/A,N/A,N/A,N/A,"9,60","0,0","0,0","2,70","27,4",13:55:00,77,"77,82",96,07:35:00,50,12:40:00,1031,"1032,8",01:00:00,"1029,2",20:10:00,,,,"0,00"
09/04/15,99,"9,40","15,6",15:15:00,"3,8",07:10:00,N/A,N/A,N/A,N/A,N/A,"8,90","0,0","0,0","2,70","24,1",14:00:00,62,"77,11",94,07:15:00,53,16:25:00,"1028,5","1029,6",10:55:00,"1027,4",16:25:00,,,,"0,00"
10/04/15,100,"11,00","17,1",17:10:00,"4,8",07:30:00,N/A,N/A,N/A,N/A,N/A,"7,30","0,0","0,0","2,30","22,5",14:50:00,119,"76,68",94,06:50:00,49,17:10:00,"1026,1","1028,6",01:15:00,"1024,1",18:20:00,,,,"1,02"
11/04/15,101,"11,40","15,6",17:20:00,"6,6",06:05:00,N/A,N/A,N/A,N/A,N/A,"7,00","0,0","0,0","3,50","22,5",16:15:00,42,"85,12",96,08:00:00,71,11:50:00,"1026,3","1028,9",00:00:00,"1024,2",04:45:00,,,,"1,35"
12/04/15,102,"14,00","17,7",14:10:00,"10,1",00:00:00,N/A,N/A,N/A,N/A,N/A,"4,40","0,0","0,0","6,40","29,0",19:05:00,24,"58,78",88,00:05:00,43,14:35:00,"1029,3","1030,9",00:00:00,"1028,1",05:55:00,,,,"3,95"
13/04/15,103,"13,00","21,0",17:55:00,"5,8",06:45:00,N/A,N/A,N/A,N/A,N/A,"5,30","0,0","0,0","2,30","17,7",14:05:00,44,"58,99",83,06:50:00,33,17:55:00,"1030,6","1031,8",12:15:00,"1029,5",19:50:00,,,,"3,00"
14/04/15,104,"14,10","22,3",14:00:00,"6,3",07:25:00,N/A,N/A,N/A,N/A,N/A,"4,20","0,0","0,0","2,80","22,5",12:55:00,207,"58,43",83,07:25:00,31,11:35:00,"1027,9","1030,8",00:20:00,"1025,3",20:55:00,,,,"4,15"
15/04/15,105,"12,10","17,0",14:05:00,"7,8",04:15:00,N/A,N/A,N/A,N/A,N/A,"6,20","0,0","0,4","2,70","29,0",17:35:00,14,"71,36",91,23:50:00,50,12:25:00,"1021,2","1025,5",00:05:00,"1017,4",17:40:00,,,,"2,13"
16/04/15,106,"14,00","21,0",15:20:00,"8,3",07:40:00,N/A,N/A,N/A,N/A,N/A,"4,30","0,0","1,6","3,30","25,7",14:50:00,200,"82,58",97,08:15:00,52,15:25:00,"1017,2","1019,1",00:15:00,"1015,1",17:00:00,,,,"3,99"
17/04/15,107,"15,10","21,7",15:05:00,"9,2",07:05:00,N/A,N/A,N/A,N/A,N/A,"3,30","0,0","0,4","3,80","27,4",16:05:00,144,"72,89",95,00:40:00,44,16:00:00,"1018,5","1019,8",22:45:00,"1017,6",05:50:00,,,,"5,08"
18/04/15,108,"14,70","20,7",12:55:00,"9,1",07:00:00,N/A,N/A,N/A,N/A,N/A,"3,70","0,0","0,0","4,30","27,4",15:45:00,172,"72,42",91,07:10:00,47,12:55:00,"1016,2","1019,5",00:05:00,"1013,0",19:55:00,,,,"4,68"
19/04/15,109,"14,40","19,9",12:45:00,"7,9",07:10:00,N/A,N/A,N/A,N/A,N/A,"3,90","0,0","0,0","4,20","33,8",14:05:00,140,"61,15",89,04:30:00,36,12:20:00,"1015,5","1020,0",23:55:00,"1013,2",01:00:00,,,,"4,39"
20/04/15,110,"14,30","19,1",14:25:00,"10,1",23:40:00,N/A,N/A,N/A,N/A,N/A,"4,10","0,0","0,0","3,70","24,1",13:25:00,142,"70,35",87,06:45:00,48,16:30:00,"1022,5","1024,9",22:45:00,"1020,0",00:05:00,,,,"4,27"
21/04/15,111,"13,80","19,8",14:15:00,"7,5",04:35:00,N/A,N/A,N/A,N/A,N/A,"4,50","0,0","0,0","3,20","25,7",13:45:00,67,"71,95",97,06:55:00,48,11:30:00,"1025,3","1026,4",22:10:00,"1024,2",05:55:00,,,,"3,83"
22/04/15,112,"14,00","19,0",18:30:00,"10,4",00:00:00,N/A,N/A,N/A,N/A,N/A,"4,30","0,0","0,0","3,70","24,1",14:55:00,43,"77,51",91,23:40:00,54,14:20:00,"1023,4","1026,3",01:25:00,"1020,7",18:40:00,,,,"4,01"
23/04/15,113,"15,50","23,0",13:10:00,"8,8",06:55:00,N/A,N/A,N/A,N/A,N/A,"2,90","0,0","0,0","3,80","24,1",14:15:00,185,"70,75",96,05:20:00,42,14:35:00,"1019,4","1021,8",00:05:00,"1017,5",17:25:00,,,,"5,46"
24/04/15,114,"15,50","21,1",15:30:00,"8,9",07:15:00,N/A,N/A,N/A,N/A,N/A,"2,90","0,0","0,0","4,20","27,4",14:55:00,215,"77,57",91,07:20:00,58,09:45:00,"1017,3","1019,6",01:05:00,"1014,8",20:45:00,,,,"5,46"
25/04/15,115,"16,90","22,3",12:05:00,"11,8",05:35:00,N/A,N/A,N/A,N/A,N/A,"1,50","0,0","0,0","3,50","19,3",01:05:00,219,"82,90",98,08:05:00,61,12:10:00,"1014,6","1015,8",09:10:00,"1012,9",17:15:00,,,,"6,87"
26/04/15,116,"18,30","25,0",16:50:00,"13,4",06:35:00,N/A,N/A,N/A,N/A,N/A,"0,10","0,0","0,2","4,80","38,6",15:50:00,193,"64,61",90,03:55:00,35,16:55:00,"1008,8","1014,0",00:05:00,"1004,8",17:45:00,,,,"8,26"
27/04/15,117,"17,70","22,5",16:45:00,"11,4",03:30:00,N/A,N/A,N/A,N/A,N/A,"0,70","0,0","0,0","8,40","49,9",13:30:00,325,"48,84",87,03:00:00,27,18:00:00,1009,"1014,6",23:55:00,"1006,1",03:55:00,,,,"7,66"
28/04/15,118,"15,80","19,7",12:15:00,"11,3",23:55:00,N/A,N/A,N/A,N/A,N/A,"2,60","0,0","0,0","11,00","51,5",01:10:00,332,"53,51",87,00:00:00,31,12:05:00,"1018,3","1021,3",23:40:00,"1014,6",00:10:00,,,,"5,77"
29/04/15,119,"14,00","19,5",16:55:00,"8,6",06:05:00,N/A,N/A,N/A,N/A,N/A,"4,40","0,0","1,0","2,30","22,5",16:30:00,74,"81,12",97,23:50:00,59,11:15:00,"1019,7","1022,0",23:40:00,"1018,2",17:00:00,,,,"3,98"
30/04/15,120,"15,70","21,2",14:15:00,"11,1",04:20:00,N/A,N/A,N/A,N/A,N/A,"2,60","0,0","0,2","3,70","22,5",13:55:00,226,"83,17",97,00:20:00,59,13:25:00,"1021,2","1022,6",09:25:00,"1019,3",17:10:00,,,,"5,71"
01/05/15,121,"19,70","29,7",18:45:00,"11,1",02:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,4","0,0","3,10","22,5",12:50:00,221,"64,13",96,07:30:00,27,17:00:00,"1016,3","1020,0",00:25:00,"1013,7",18:20:00,,,,"9,69"
02/05/15,122,"20,70","26,3",15:25:00,"14,4",07:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,4","0,0","4,20","32,2",12:15:00,190,"61,42",83,07:25:00,45,15:25:00,"1015,5","1017,2",09:30:00,"1013,1",19:35:00,,,,"10,74"
03/05/15,123,"22,10","30,6",13:05:00,"14,5",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,8","0,0","4,20","25,7",14:00:00,216,"63,78",88,07:15:00,38,13:00:00,"1012,1","1013,9",00:05:00,"1010,8",17:35:00,,,,"12,11"
04/05/15,124,"20,90","25,1",14:10:00,"15,8",00:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,6","0,0","3,20","19,3",13:00:00,24,"69,24",87,23:40:00,48,16:45:00,"1010,2","1013,0",00:05:00,"1007,9",18:55:00,,,,"10,93"
05/05/15,125,"19,50","25,3",14:15:00,"13,6",03:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,2","0,0","3,80","22,5",16:30:00,199,"64,78",93,05:10:00,37,16:05:00,"1011,9","1015,0",00:00:00,"1008,4",03:35:00,,,,"9,50"
06/05/15,126,"18,10","24,1",12:15:00,"11,9",04:10:00,N/A,N/A,N/A,N/A,N/A,"0,20","0,0","0,0","4,50","25,7",13:45:00,142,"59,08",84,02:55:00,31,17:30:00,"1017,8","1021,6",23:25:00,"1015,0",00:10:00,,,,"8,14"
07/05/15,127,"16,80","22,9",15:30:00,"11,2",06:05:00,N/A,N/A,N/A,N/A,N/A,"1,60","0,0","0,0","5,40","30,6",16:50:00,134,"74,48",91,23:40:00,49,16:15:00,"1020,6","1022,2",10:25:00,"1018,5",17:50:00,,,,"6,76"
08/05/15,128,"20,20","28,8",15:10:00,"12,2",04:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,9","0,0","4,70","29,0",16:10:00,132,"61,87",95,07:30:00,26,16:05:00,"1018,4","1022,7",23:10:00,"1016,6",06:10:00,,,,"10,24"
09/05/15,129,"20,20","25,5",12:15:00,"13,2",07:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,8","0,0","4,70","29,0",13:50:00,180,"58,67",75,06:55:00,41,16:25:00,"1024,9","1026,6",23:55:00,"1022,4",00:05:00,,,,"10,15"
10/05/15,130,"17,90","24,9",13:45:00,"13,8",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,40","0,0","0,0","4,20","25,7",13:20:00,205,"67,56",87,08:00:00,41,13:50:00,"1026,1","1027,4",09:10:00,"1024,3",18:05:00,,,,"7,92"
11/05/15,131,"18,10","25,4",13:20:00,"9,9",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,20","0,0","0,0","4,60","27,4",14:50:00,182,"61,91",86,05:15:00,35,13:00:00,"1024,7","1025,5",00:25:00,"1023,8",19:05:00,,,,"8,10"
12/05/15,132,"18,70","25,6",14:10:00,"10,4",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,3","0,0","5,00","24,1",17:20:00,206,"61,46",89,06:05:00,30,14:20:00,"1024,6","1026,3",23:50:00,"1023,4",05:05:00,,,,"8,67"
13/05/15,133,"20,60","26,6",17:40:00,"12,5",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,3","0,0","4,40","25,7",14:20:00,208,"63,07",77,05:45:00,46,10:15:00,"1023,4","1026,3",00:20:00,"1020,3",00:00:00,,,,"10,60"
14/05/15,134,"27,90","36,7",14:25:00,"18,2",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","9,5","0,0","5,90","27,4",16:35:00,216,"43,32",82,02:55:00,10,19:50:00,"1014,4","1020,3",00:10:00,"1008,8",19:35:00,,,,"17,86"
15/05/15,135,"18,90","23,5",16:10:00,"14,6",06:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,6","0,0","19,40","64,4",21:40:00,344,"40,06",56,04:30:00,28,13:30:00,1018,"1023,5",23:25:00,"1013,0",00:10:00,,,,"8,89"
16/05/15,136,"18,90","25,9",15:00:00,"13,6",00:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,6","0,0","14,30","67,6",02:45:00,319,"42,80",61,23:40:00,25,15:05:00,"1023,8","1025,5",23:50:00,"1021,6",04:55:00,,,,"8,89"
17/05/15,137,"17,60","23,1",12:10:00,"10,3",04:50:00,N/A,N/A,N/A,N/A,N/A,"0,70","0,0","0,0","5,20","25,7",13:25:00,202,"55,56",75,04:50:00,36,10:30:00,"1023,1","1025,4",00:05:00,"1020,7",19:15:00,,,,"7,65"
18/05/15,138,"17,50","23,7",13:50:00,"10,4",07:10:00,N/A,N/A,N/A,N/A,N/A,"0,80","0,0","0,0","5,50","32,2",17:25:00,205,"63,89",88,23:45:00,38,13:20:00,"1016,8","1021,5",00:05:00,"1012,7",23:55:00,,,,"7,49"
19/05/15,139,"15,50","19,3",16:35:00,"11,8",23:35:00,N/A,N/A,N/A,N/A,N/A,"2,80","0,0","9,6","5,30","29,0",09:30:00,31,"81,92",94,03:45:00,60,15:50:00,"1013,2","1017,4",23:50:00,"1010,8",04:50:00,,,,"5,54"
20/05/15,140,"14,90","19,3",12:40:00,"11,3",23:45:00,N/A,N/A,N/A,N/A,N/A,"3,40","0,0","0,0","11,30","46,7",04:20:00,324,"58,44",83,23:45:00,36,12:35:00,"1019,2","1023,2",23:35:00,"1017,1",04:10:00,,,,"4,94"
21/05/15,141,"15,20","20,2",13:55:00,"10,6",00:45:00,N/A,N/A,N/A,N/A,N/A,"3,10","0,0","0,0","10,10","48,3",03:25:00,340,"52,63",84,00:10:00,27,13:35:00,"1024,1","1025,6",23:35:00,"1022,6",04:00:00,,,,"5,20"
22/05/15,142,"15,40","19,7",13:45:00,"10,6",06:35:00,N/A,N/A,N/A,N/A,N/A,"2,90","0,0","0,0","7,40","33,8",00:55:00,214,"53,21",82,23:10:00,34,11:40:00,"1023,1","1025,7",01:10:00,"1020,5",20:00:00,,,,"5,43"
23/05/15,143,"16,00","21,2",12:10:00,"10,3",05:00:00,N/A,N/A,N/A,N/A,N/A,"2,30","0,0","0,0","4,90","29,0",16:15:00,161,"58,34",84,00:40:00,35,12:00:00,1019,"1021,6",00:05:00,"1016,6",18:55:00,,,,"6,01"
24/05/15,144,"16,40","22,4",16:00:00,"10,1",06:45:00,N/A,N/A,N/A,N/A,N/A,"2,00","0,0","0,0","4,30","24,1",13:10:00,181,"61,64",85,00:05:00,34,15:50:00,"1018,3","1019,0",22:55:00,"1017,7",18:20:00,,,,"6,38"
25/05/15,145,"18,50","24,1",15:15:00,"12,7",00:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,2","0,0","4,60","27,4",16:35:00,160,"53,56",74,06:20:00,36,14:15:00,"1018,3","1019,3",12:20:00,"1016,7",19:30:00,,,,"8,50"
26/05/15,146,"19,30","24,2",15:40:00,"14,6",23:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,0","0,0","7,80","32,2",04:10:00,275,"53,38",82,23:25:00,35,12:30:00,"1017,6","1019,8",00:00:00,"1016,5",16:00:00,,,,"9,35"
27/05/15,147,"18,30","23,0",15:55:00,"11,8",05:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,0","0,0","4,80","25,7",16:30:00,179,"57,43",88,00:00:00,40,10:25:00,"1020,2","1021,4",23:35:00,"1019,6",17:30:00,,,,"8,31"
28/05/15,148,"17,40","22,0",16:00:00,"11,9",04:20:00,N/A,N/A,N/A,N/A,N/A,"0,90","0,0","0,0","5,50","33,8",18:05:00,184,"75,57",93,05:25:00,51,17:20:00,"1020,8","1022,3",09:25:00,"1018,9",20:05:00,,,,"7,42"
29/05/15,149,"17,90","23,6",16:20:00,"11,2",06:10:00,N/A,N/A,N/A,N/A,N/A,"0,40","0,0","0,0","4,90","27,4",13:20:00,198,"67,21",86,00:45:00,32,18:30:00,"1017,1","1019,7",00:05:00,"1014,9",18:35:00,,,,"7,94"
30/05/15,150,"18,10","23,7",15:40:00,"12,4",06:35:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","2,8","4,10","33,8",21:15:00,144,"73,16",92,04:15:00,37,15:15:00,"1018,7","1021,1",20:30:00,"1016,9",04:15:00,,,,"8,06"
31/05/15,151,"18,40","23,8",13:40:00,"13,5",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,1","0,2","4,70","24,1",15:40:00,200,"80,60",96,05:40:00,61,13:30:00,"1019,4","1020,3",16:55:00,"1018,3",18:45:00,,,,"8,41"
01/06/15,152,"18,80","26,1",16:15:00,"12,3",04:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,5","0,0","4,80","25,7",17:20:00,189,"74,22",95,06:30:00,42,16:15:00,"1020,1","1020,9",08:35:00,"1018,9",20:35:00,,,,"8,80"
02/06/15,153,"19,90","26,0",14:35:00,"13,8",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,6","0,0","4,10","25,7",17:20:00,184,"75,20",94,05:50:00,57,14:35:00,"1021,6","1023,2",23:50:00,"1020,2",05:55:00,,,,"9,90"
03/06/15,154,"20,60","27,4",16:15:00,"12,1",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,3","0,0","5,00","27,4",14:05:00,184,"49,20",73,00:15:00,24,15:05:00,"1023,7","1025,1",23:55:00,"1022,9",18:40:00,,,,"10,63"
04/06/15,155,"21,40","27,9",16:50:00,"13,1",05:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,0","0,0","4,20","24,1",13:15:00,166,"47,06",74,07:00:00,24,17:55:00,"1023,4","1025,0",00:10:00,"1021,8",19:40:00,,,,"11,35"
05/06/15,156,"21,10","27,5",14:45:00,"13,1",05:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,7","0,0","4,50","30,6",16:50:00,169,"49,27",71,05:55:00,29,11:30:00,"1022,4","1023,6",00:45:00,"1020,9",19:05:00,,,,"11,07"
06/06/15,157,"21,50","27,9",12:55:00,"13,1",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,2","0,0","5,20","27,4",14:00:00,165,"47,41",76,06:10:00,24,18:10:00,"1022,9","1024,1",23:10:00,"1021,8",05:10:00,,,,"11,53"
07/06/15,158,"21,50","29,3",15:25:00,"12,9",05:35:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,2","0,0","3,70","25,7",13:50:00,157,"43,61",67,05:25:00,20,15:40:00,1023,"1024,1",00:05:00,"1021,4",19:25:00,,,,"11,51"
08/06/15,159,"22,90","30,3",14:50:00,"14,3",05:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,5","0,0","4,30","25,7",16:55:00,159,"39,11",61,03:40:00,20,14:00:00,"1019,7","1022,5",02:00:00,"1017,1",19:10:00,,,,"12,87"
09/06/15,160,"22,80","27,7",13:40:00,"18,1",06:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,5","0,0","3,90","32,2",14:45:00,99,"50,60",73,22:30:00,40,00:05:00,1017,"1019,2",00:40:00,"1015,0",19:50:00,,,,"12,84"
10/06/15,161,"22,10","26,8",13:05:00,"17,1",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,8","0,8","4,90","30,6",16:10:00,61,"74,10",91,07:00:00,50,12:40:00,"1016,2","1017,8",00:05:00,"1014,7",19:10:00,,,,"12,12"
11/06/15,162,"20,60","23,3",15:25:00,"17,1",23:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,3","0,0","7,10","32,2",14:20:00,13,"82,94",91,01:10:00,65,20:10:00,"1013,9","1017,1",00:05:00,"1011,2",20:50:00,,,,"10,62"
12/06/15,163,"20,40","26,4",15:10:00,"14,6",07:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,1","0,0","4,40","32,2",16:20:00,136,"74,13",93,05:40:00,43,14:50:00,1012,"1013,4",23:25:00,"1010,6",18:20:00,,,,"10,41"
13/06/15,164,"19,10","23,4",15:30:00,"16,7",12:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,8","14,8","4,20","24,1",12:15:00,27,"85,71",95,12:00:00,68,15:30:00,"1012,3","1014,3",11:40:00,"1010,8",18:50:00,,,,"9,11"
14/06/15,165,"20,00","25,3",15:40:00,"13,2",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,6","0,4","6,30","38,6",18:50:00,173,"68,26",98,04:00:00,32,14:10:00,"1012,6","1014,5",00:00:00,"1011,7",03:05:00,,,,"9,95"
15/06/15,166,"18,10","23,8",13:50:00,"13,8",04:50:00,N/A,N/A,N/A,N/A,N/A,"0,20","0,0","12,8","3,00","25,7",22:25:00,40,"74,40",94,23:35:00,48,10:50:00,"1016,6","1020,8",23:45:00,"1014,1",03:05:00,,,,"8,13"
16/06/15,167,"17,60","23,3",16:20:00,"13,6",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,70","0,0","22,8","6,00","29,0",04:10:00,331,"78,13",95,00:55:00,49,15:30:00,"1020,5","1022,6",23:40:00,"1018,3",03:55:00,,,,"7,63"
17/06/15,168,"20,60","24,2",15:55:00,"16,7",00:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,3","0,0","6,70","25,7",01:30:00,254,"58,52",88,23:55:00,42,12:05:00,1022,"1023,1",01:35:00,"1020,7",18:50:00,,,,"10,58"
18/06/15,169,"20,50","25,7",14:15:00,"14,3",04:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,1","0,0","4,70","27,4",16:15:00,211,"69,30",92,04:30:00,50,18:50:00,"1021,7","1023,2",10:40:00,"1019,2",20:25:00,,,,"10,48"
19/06/15,170,"22,10","28,1",16:10:00,"15,4",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,7","0,0","4,30","22,5",18:50:00,203,"63,54",87,00:40:00,39,10:35:00,"1018,8","1020,2",00:05:00,"1017,3",18:40:00,,,,"12,06"
20/06/15,171,"21,40","26,6",11:55:00,"15,4",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,1","0,0","4,00","20,9",14:55:00,189,"63,74",86,00:00:00,36,10:10:00,1020,"1021,2",23:40:00,"1019,0",05:00:00,,,,"11,44"
21/06/15,172,"22,20","28,6",12:10:00,"15,9",06:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,9","0,0","4,80","29,0",15:05:00,178,"67,82",92,06:30:00,40,12:10:00,"1020,4","1021,2",00:10:00,"1019,5",19:20:00,,,,"12,21"
22/06/15,173,"22,20","28,2",16:00:00,"16,1",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,8","0,6","5,40","49,9",23:30:00,217,"70,76",88,06:30:00,50,23:45:00,"1017,8","1020,6",00:05:00,"1014,7",19:40:00,,,,"12,16"
23/06/15,174,"23,90","30,7",13:15:00,"18,3",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,5","1,4","5,20","49,9",00:30:00,198,"60,38",83,07:00:00,33,14:10:00,"1014,7","1018,3",00:35:00,"1012,6",15:05:00,,,,"13,86"
24/06/15,175,"21,20","25,1",16:40:00,"15,2",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,8","0,0","5,30","27,4",14:45:00,133,"70,74",88,06:20:00,50,17:05:00,"1019,7","1022,9",23:40:00,"1016,8",00:20:00,,,,"11,15"
25/06/15,176,"22,10","27,7",17:20:00,"15,7",06:35:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,7","0,0","5,30","24,1",16:10:00,190,"70,62",95,06:05:00,42,16:50:00,1023,"1024,3",23:25:00,"1022,0",03:50:00,,,,"12,07"
26/06/15,177,"24,40","30,1",11:50:00,"16,1",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,1","0,0","5,10","29,0",13:50:00,210,"59,31",87,06:45:00,31,19:50:00,"1022,3","1024,1",00:05:00,"1020,8",19:20:00,,,,"14,39"
27/06/15,178,"25,90","32,3",19:25:00,"18,9",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,6","0,0","4,00","24,1",16:25:00,214,"51,99",72,07:00:00,24,19:05:00,"1020,6","1021,9",00:15:00,"1019,2",19:25:00,,,,"15,93"
28/06/15,179,"26,30","33,4",15:25:00,"19,8",05:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","8,0","0,0","3,20","19,3",13:55:00,185,"59,31",80,06:35:00,39,18:20:00,"1019,8","1021,3",00:00:00,"1019,0",15:20:00,,,,"16,34"
29/06/15,180,"25,30","30,7",13:25:00,"19,4",06:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,0","0,0","4,90","27,4",15:45:00,187,"59,45",92,05:45:00,28,16:55:00,"1021,8","1022,8",09:50:00,"1021,1",18:15:00,,,,"15,34"
30/06/15,181,"25,10","31,9",15:35:00,"17,8",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,7","0,0","5,10","29,0",14:25:00,203,"51,42",77,07:00:00,28,16:15:00,"1019,5","1021,9",00:10:00,"1017,9",19:05:00,,,,"15,07"
01/07/15,182,"24,70","31,7",15:30:00,"17,8",06:35:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,3","0,0","3,30","20,9",14:50:00,59,"56,11",76,09:45:00,33,15:20:00,1019,"1020,3",23:40:00,"1017,7",19:05:00,,,,"14,66"
02/07/15,183,"23,70","29,3",14:45:00,"18,8",03:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,4","0,0","3,60","35,4",08:35:00,33,"63,65",85,23:55:00,43,18:40:00,"1021,3","1023,8",23:35:00,"1018,8",08:30:00,,,,"13,72"
03/07/15,184,"24,80","30,6",17:35:00,"19,3",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,5","0,0","4,20","22,5",15:15:00,49,"67,75",93,05:25:00,38,17:40:00,1024,"1025,3",23:25:00,"1023,2",05:20:00,,,,"14,82"
04/07/15,185,"25,40","32,3",16:10:00,"18,6",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,1","0,0","3,40","22,5",13:15:00,194,"56,46",81,06:30:00,35,17:15:00,"1023,6","1025,2",00:40:00,"1022,0",19:20:00,,,,"15,40"
05/07/15,186,"25,80","33,6",12:15:00,"17,6",06:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,5","0,0","4,80","27,4",14:20:00,222,"55,98",80,06:15:00,27,10:50:00,"1020,7","1022,5",00:05:00,"1019,3",18:50:00,,,,"15,82"
06/07/15,187,"26,30","33,3",17:10:00,"18,2",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","8,0","0,0","4,00","29,0",18:15:00,217,"53,67",80,07:05:00,30,17:10:00,"1020,9","1021,7",09:15:00,"1019,6",21:30:00,,,,"16,29"
07/07/15,188,"27,90","35,8",16:50:00,"19,8",05:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","9,6","0,0","4,50","29,0",16:55:00,218,"46,09",65,05:15:00,24,17:50:00,"1017,3","1019,8",00:25:00,"1015,2",19:30:00,,,,"17,91"
08/07/15,189,"27,00","33,0",13:10:00,"22,3",04:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","8,7","0,0","5,50","25,7",09:00:00,38,"62,85",88,22:25:00,39,13:35:00,"1016,6","1018,8",23:45:00,"1014,8",02:35:00,,,,"17,03"
